Internal_ID	BioSample	Sub_site	Subject_gender	Raw_read_count_R1	Raw_read_count_R2	Raw_total_reads	QC_read_count_R1	QC_read_count_R2	QC_total_reads	Reads_failed_QC	Percentage_reads_passed_QC
SRS014468_SV	SRS014468	SV	female	1159503.00	1159503.00	2319006.00	1105600.00	1105600.00	2211200.00	107806	95.3512
SRS011144_BM	SRS011144	BM	male	1483467.00	1483467.00	2966934.00	1378881.00	1378881.00	2757762.00	209172	92.9499
SRS014472_BM	SRS014472	BM	female	1293587.00	1293587.00	2587174.00	1242703.00	1242703.00	2485406.00	101768	96.0664
SRS011090_BM	SRS011090	BM	female	1787927.00	1787927.00	3575854.00	1655580.00	1655580.00	3311160.00	264694	92.5977
SRS013825_BM	SRS013825	BM	male	3613122.00	3613122.00	7226244.00	3256259.00	3256259.00	6512518.00	713726	90.1231
SRS013942_SV	SRS013942	SV	male	3774293.00	3774293.00	7548586.00	3589375.00	3589375.00	7178750.00	369836	95.1006
SRS014107_SUBP	SRS014107	SUBP	male	4258293.00	4258293.00	8516586.00	3964647.00	3964647.00	7929294.00	587292	93.1041
SRS013711_BM	SRS013711	BM	male	4722401.00	4722401.00	9444802.00	4366173.00	4366173.00	8732346.00	712456	92.4566
SRS013881_BM	SRS013881	BM	male	4871707.00	4871707.00	9743414.00	4504119.00	4504119.00	9008238.00	735176	92.4546
SRS013239_BM	SRS013239	BM	male	5871706.00	5871706.00	11743412.00	5418236.00	5418236.00	10836472.00	906940	92.277
SRS014126_BM	SRS014126	BM	female	6559663.00	6559663.00	13119326.00	6335043.00	6335043.00	12670086.00	449240	96.5757
SRS011247_BM	SRS011247	BM	female	10584793.00	10584793.00	21169586.00	9722960.00	9722960.00	19445920.00	1723666	91.8578
SRS011310_BM	SRS011310	BM	female	9621330.00	9621330.00	19242660.00	9245770.00	9245770.00	18491540.00	751120	96.0966
SRS013506_BM	SRS013506	BM	male	9470714.00	9470714.00	18941428.00	8769229.00	8769229.00	17538458.00	1402970	92.5931
SRS013950_SUBP	SRS013950	SUBP	male	12183857.00	12183857.00	24367714.00	11127082.00	11127082.00	22254164.00	2113550	91.3264
SRS013947_PT	SRS013947	PT	male	14175593.00	14175593.00	28351186.00	12369641.00	12369641.00	24739282.00	3611904	87.2601
SRS013663_SUPP	SRS013663	SUPP	male	21563037.00	21563037.00	43126074.00	10612214.00	10612214.00	21224428.00	21901646	49.2148
SRS013502_TD	SRS013502	TD	male	16954312.00	16954312.00	33908624.00	15715384.00	15715384.00	31430768.00	2477856	92.6925
SRS013651_TD	SRS013651	TD	male	19808286.00	19808286.00	39616572.00	12748270.00	12748270.00	25496540.00	14120032	64.3583
SRS013948_TH	SRS013948	TH	male	14756200.00	14756200.00	29512400.00	14323963.00	14323963.00	28647926.00	864474	97.0708
SRS011255_SUPP	SRS011255	SUPP	female	17139627.00	17139627.00	34279254.00	16101624.00	16101624.00	32203248.00	2076006	93.9438
SRS013945_BM	SRS013945	BM	male	15741641.00	15741641.00	31483282.00	15076422.00	15076422.00	30152844.00	1330438	95.7741
SRS011343_SUPP	SRS011343	SUPP	female	18769948.00	18769948.00	37539896.00	17799448.00	17799448.00	35598896.00	1941000	94.8295
SRS013836_SUPP	SRS013836	SUPP	male	17669267.00	17669267.00	35338534.00	16532634.00	16532634.00	33065268.00	2273266	93.5672
SRS013927_TD	SRS013927	TD	male	20345718.00	20345718.00	40691436.00	17973851.00	17973851.00	35947702.00	4743734	88.3422
SRS013938_SUPP	SRS013938	SUPP	male	26844224.00	26844224.00	53688448.00	13079560.00	13079560.00	26159120.00	27529328	48.7239
SRS014404_TD	SRS014404	TD	female	28120211.00	28120211.00	56240422.00	24341524.00	24341524.00	48683048.00	7557374	86.5624
SRS013818_TD	SRS013818	TD	male	26076039.00	26076039.00	52152078.00	23750494.00	23750494.00	47500988.00	4651090	91.0817
SRS014127_TD	SRS014127	TD	female	29172620.00	29172620.00	58345240.00	25256600.00	25256600.00	50513200.00	7832040	86.5764
SRS014402_SUPP	SRS014402	SUPP	female	31546211.00	31546211.00	63092422.00	22210482.00	22210482.00	44420964.00	18671458	70.4062
SRS013533_SUPP	SRS013533	SUPP	female	27145575.00	27145575.00	54291150.00	23454742.00	23454742.00	46909484.00	7381666	86.4036
SRS011098_SUPP	SRS011098	SUPP	female	22687892.00	22687892.00	45375784.00	21611289.00	21611289.00	43222578.00	2153206	95.2547
SRS014473_KG	SRS014473	KG	female	27709774.00	27709774.00	55419548.00	25100118.00	25100118.00	50200236.00	5219312	90.5822
SRS013170_SUPP	SRS013170	SUPP	male	28900567.00	28900567.00	57801134.00	27676706.00	27676706.00	55353412.00	2447722	95.7653
SRS012918_BM	SRS012918	BM	female	62448762.00	62448762.00	124897524.00	1743034.00	1743034.00	3486068.00	121411456	2.79114
SRS012285_SUPP	SRS012285	SUPP	female	33972604.00	33972604.00	67945208.00	32516728.00	32516728.00	65033456.00	2911752	95.7146
SRS011243_TD	SRS011243	TD	female	29166869.00	29166869.00	58333738.00	24939946.00	24939946.00	49879892.00	8453846	85.5078
SRS013234_TD	SRS013234	TD	male	35041854.00	35041854.00	70083708.00	32215962.00	32215962.00	64431924.00	5651784	91.9357
SRS013164_TD	SRS013164	TD	male	38498273.00	38498273.00	76996546.00	35347876.00	35347876.00	70695752.00	6300794	91.8168
SRS012989_SUPP	SRS012989	SUPP	male	67816575.00	67816575.00	135633150.00	10621166.00	10621166.00	21242332.00	114390818	15.6616
SRS013949_SUPP	SRS013949	SUPP	male	35354180.00	35354180.00	70708360.00	33297320.00	33297320.00	66594640.00	4113720	94.1821
SRS011086_TD	SRS011086	TD	female	36887940.00	36887940.00	73775880.00	30108623.00	30108623.00	60217246.00	13558634	81.6219
SRS013946_KG	SRS013946	KG	male	38122253.00	38122253.00	76244506.00	35550162.00	35550162.00	71100324.00	5144182	93.253
SRS013723_SUPP	SRS013723	SUPP	male	41780445.00	41780445.00	83560890.00	39671904.00	39671904.00	79343808.00	4217082	94.9533
SRS014470_TD	SRS014470	TD	female	39231020.00	39231020.00	78462040.00	37875651.00	37875651.00	75751302.00	2710738	96.5452
SRS013879_TD	SRS013879	TD	male	41345635.00	41345635.00	82691270.00	39596419.00	39596419.00	79192838.00	3498432	95.7693
SRS012985_BM	SRS012985	BM	male	81090489.00	81090489.00	162180978.00	11301910.00	11301910.00	22603820.00	139577158	13.9374
SRS014271_TD	SRS014271	TD	male	42215652.00	42215652.00	84431304.00	38493627.00	38493627.00	76987254.00	7444050	91.1833
SRS012922_SUPP	SRS012922	SUPP	female	66427335.00	66427335.00	132854670.00	23857505.00	23857505.00	47715010.00	85139660	35.9152
SRS013252_SUPP	SRS013252	SUPP	male	45543003.00	45543003.00	91086006.00	41425808.00	41425808.00	82851616.00	8234390	90.9598
SRS011152_SUPP	SRS011152	SUPP	male	30745764.00	30745764.00	61491528.00	28548246.00	28548246.00	57096492.00	4395036	92.8526
SRS013705_TD	SRS013705	TD	male	48384672.00	48384672.00	96769344.00	45508623.00	45508623.00	91017246.00	5752098	94.0559
SRS014124_TD	SRS014124	TD	female	46944227.00	46944227.00	93888454.00	45151829.00	45151829.00	90303658.00	3584796	96.1819
SRS011306_TD	SRS011306	TD	female	50182997.00	50182997.00	100365994.00	46867202.00	46867202.00	93734404.00	6631590	93.3926
SRS012279_TD	SRS012279	TD	female	52496559.00	52496559.00	104993118.00	48972080.00	48972080.00	97944160.00	7048958	93.2863
SRS012983_TD	SRS012983	TD	male	74430087.00	74430087.00	148860174.00	37318300.00	37318300.00	74636600.00	74223574	50.1387
SRS011140_TD	SRS011140	TD	male	38365195.00	38365195.00	76730390.00	35705826.00	35705826.00	71411652.00	5318738	93.0683
SRS012916_TD	SRS012916	TD	female	87421535.00	87421535.00	174843070.00	61834024.00	61834024.00	123668048.00	51175022	70.7309
SRS011126_SUPP	SRS011126	SUPP	male	48137192.00	48137192.00	96274384.00	44672273.00	44672273.00	89344546.00	6929838	92.802
SRS011115_TD	SRS011115	TD	male	71936686.00	71936686.00	143873372.00	68864286.00	68864286.00	137728572.00	6144800	95.729
SRS014575_BM	SRS014575	BM	female	1438388.00	1438388.00	2876776.00	1204643.00	1204643.00	2409286.00	467490	83.7495
SRS015274_BM	SRS015274	BM	male	1405228.00	1405228.00	2810456.00	1328500.00	1328500.00	2657000.00	153456	94.5398
SRS014474_PT	SRS014474	PT	female	1736922.00	1736922.00	3473844.00	1658243.00	1658243.00	3316486.00	157358	95.4702
SRS015061_PT	SRS015061	PT	female	1911251.00	1911251.00	3822502.00	1825043.00	1825043.00	3650086.00	172416	95.4894
SRS015374_BM	SRS015374	BM	female	2662383.00	2662383.00	5324766.00	2530689.00	2530689.00	5061378.00	263388	95.0535
SRS014686_BM	SRS014686	BM	male	2963311.00	2963311.00	5926622.00	2776147.00	2776147.00	5552294.00	374328	93.684
SRS015154_BM	SRS015154	BM	female	3548753.00	3548753.00	7097506.00	3404752.00	3404752.00	6809504.00	288002	95.9422
SRS015055_SV	SRS015055	SV	female	4269735.00	4269735.00	8539470.00	3725117.00	3725117.00	7450234.00	1089236	87.2447
SRS015540_BM	SRS015540	BM	male	6353420.00	6353420.00	12706840.00	3833640.00	3833640.00	7667280.00	5039560	60.3398
SRS015040_BM	SRS015040	BM	female	4899254.00	4899254.00	9798508.00	4759011.00	4759011.00	9518022.00	280486	97.1375
SRS014477_SUBP	SRS014477	SUBP	female	5363955.00	5363955.00	10727910.00	5167978.00	5167978.00	10335956.00	391954	96.3464
SRS014692_SV	SRS014692	SV	male	7091094.00	7091094.00	14182188.00	6758572.00	6758572.00	13517144.00	665044	95.3107
SRS015592_BM	SRS015592	BM	female	16821276.00	16821276.00	33642552.00	3396947.00	3396947.00	6793894.00	26848658	20.1943
SRS014530_BM	SRS014530	BM	female	23476305.00	23476305.00	46952610.00	1743039.00	1743039.00	3486078.00	43466532	7.42467
SRS015436_BM	SRS015436	BM	male	10206354.00	10206354.00	20412708.00	9748954.00	9748954.00	19497908.00	914800	95.5185
SRS014689_TH	SRS014689	TH	male	10398690.00	10398690.00	20797380.00	10093058.00	10093058.00	20186116.00	611264	97.0609
SRS015120_BM	SRS015120	BM	female	27325502.00	27325502.00	54651004.00	3225530.00	3225530.00	6451060.00	48199944	11.8041
SRS015378_SUPP	SRS015378	SUPP	female	11291060.00	11291060.00	22582120.00	10409943.00	10409943.00	20819886.00	1762234	92.1963
SRS015064_SUBP	SRS015064	SUBP	female	14758418.00	14758418.00	29516836.00	7966549.00	7966549.00	15933098.00	13583738	53.9797
SRS014941_SUPP	SRS014941	SUPP	male	21563209.00	21563209.00	43126418.00	10062160.00	10062160.00	20124320.00	23002098	46.6636
SRS014524_SUPP	SRS014524	SUPP	female	27264407.00	27264407.00	54528814.00	10161167.00	10161167.00	20322334.00	34206480	37.269
SRS014691_SUBP	SRS014691	SUBP	male	13122051.00	13122051.00	26244102.00	12672954.00	12672954.00	25345908.00	898194	96.5775
SRS015128_SUPP	SRS015128	SUPP	female	21259521.00	21259521.00	42519042.00	13661365.00	13661365.00	27322730.00	15196312	64.26
SRS014528_TD	SRS014528	TD	female	16743489.00	16743489.00	33486978.00	12757089.00	12757089.00	25514178.00	7972800	76.1913
SRS015596_SUPP	SRS015596	SUPP	female	23164320.00	23164320.00	46328640.00	14792497.00	14792497.00	29584994.00	16743646	63.859
SRS015484_TD	SRS015484	TD	female	21144403.00	21144403.00	42288806.00	15861710.00	15861710.00	31723420.00	10565386	75.0161
SRS015116_TD	SRS015116	TD	female	22232375.00	22232375.00	44464750.00	16873119.00	16873119.00	33746238.00	10718512	75.8944
SRS014894_SUPP	SRS014894	SUPP	male	15523523.00	15523523.00	31047046.00	14933271.00	14933271.00	29866542.00	1180504	96.1977
SRS015296_TD	SRS015296	TD	male	27993165.00	27993165.00	55986330.00	19522977.00	19522977.00	39045954.00	16940376	69.7419
SRS014728_TD	SRS014728	TD	female	27745994.00	27745994.00	55491988.00	21759538.00	21759538.00	43519076.00	11972912	78.4241
SRS015278_SUPP	SRS015278	SUPP	male	18930565.00	18930565.00	37861130.00	18246231.00	18246231.00	36492462.00	1368668	96.385
SRS015590_TD	SRS015590	TD	female	24947675.00	24947675.00	49895350.00	22099597.00	22099597.00	44199194.00	5696156	88.5838
SRS015215_SUPP	SRS015215	SUPP	female	25648064.00	25648064.00	51296128.00	23021408.00	23021408.00	46042816.00	5253312	89.7589
SRS015395_TD	SRS015395	TD	female	35017949.00	35017949.00	70035898.00	17181981.00	17181981.00	34363962.00	35671936	49.0662
SRS014476_SUPP	SRS014476	SUPP	female	21893487.00	21893487.00	43786974.00	20468099.00	20468099.00	40936198.00	2850776	93.4894
SRS015063_SUPP	SRS015063	SUPP	female	27401620.00	27401620.00	54803240.00	25858135.00	25858135.00	51716270.00	3086970	94.3672
SRS015308_SUPP	SRS015308	SUPP	male	35562771.00	35562771.00	71125542.00	20780975.00	20780975.00	41561950.00	29563592	58.4346
SRS015574_SUPP	SRS015574	SUPP	male	27177679.00	27177679.00	54355358.00	25293478.00	25293478.00	50586956.00	3768402	93.0671
SRS015060_KG	SRS015060	KG	female	17726447.00	17726447.00	35452894.00	17140278.00	17140278.00	34280556.00	1172338	96.6933
SRS015038_TD	SRS015038	TD	female	20606802.00	20606802.00	41213604.00	18492041.00	18492041.00	36984082.00	4229522	89.7376
SRS014578_SUPP	SRS014578	SUPP	female	22767497.00	22767497.00	45534994.00	22007983.00	22007983.00	44015966.00	1519028	96.664
SRS015440_SUPP	SRS015440	SUPP	male	27724906.00	27724906.00	55449812.00	26909416.00	26909416.00	53818832.00	1630980	97.0586
SRS015044_SUPP	SRS015044	SUPP	female	25227580.00	25227580.00	50455160.00	24193195.00	24193195.00	48386390.00	2068770	95.8998
SRS014690_SUPP	SRS014690	SUPP	male	28282060.00	28282060.00	56564120.00	27471318.00	27471318.00	54942636.00	1621484	97.1334
SRS014935_TD	SRS014935	TD	male	36083462.00	36083462.00	72166924.00	30598981.00	30598981.00	61197962.00	10968962	84.8006
SRS015470_SUPP	SRS015470	SUPP	male	34268788.00	34268788.00	68537576.00	30955323.00	30955323.00	61910646.00	6626930	90.331
SRS015537_TD	SRS015537	TD	male	34565806.00	34565806.00	69131612.00	33443038.00	33443038.00	66886076.00	2245536	96.7518
SRS015272_TD	SRS015272	TD	male	37101626.00	37101626.00	74203252.00	34884315.00	34884315.00	69768630.00	4434622	94.0237
SRS015644_TD	SRS015644	TD	male	38170997.00	38170997.00	76341994.00	36859276.00	36859276.00	73718552.00	2623442	96.5636
SRS015158_SUPP	SRS015158	SUPP	female	30811672.00	30811672.00	61623344.00	29443047.00	29443047.00	58886094.00	2737250	95.5581
SRS014573_TD	SRS014573	TD	female	40021369.00	40021369.00	80042738.00	35628093.00	35628093.00	71256186.00	8786552	89.0227
SRS015057_TD	SRS015057	TD	female	46489681.00	46489681.00	92979362.00	44198845.00	44198845.00	88397690.00	4581672	95.0724
SRS014687_KG	SRS014687	KG	male	48632653.00	48632653.00	97265306.00	42375392.00	42375392.00	84750784.00	12514522	87.1336
SRS015174_TD	SRS015174	TD	female	60639272.00	60639272.00	121278544.00	37459082.00	37459082.00	74918164.00	46360380	61.7736
SRS014888_TD	SRS014888	TD	male	39622283.00	39622283.00	79244566.00	35293400.00	35293400.00	70586800.00	8657766	89.0746
SRS015209_TD	SRS015209	TD	female	48793964.00	48793964.00	97587928.00	46493028.00	46493028.00	92986056.00	4601872	95.2844
SRS014684_TD	SRS014684	TD	male	53773872.00	53773872.00	107547744.00	49869103.00	49869103.00	99738206.00	7809538	92.7385
SRS015434_TD	SRS015434	TD	male	50824050.00	50824050.00	101648100.00	48464147.00	48464147.00	96928294.00	4719806	95.3567
SRS016297_BM	SRS016297	BM	male	1395126.00	1395126.00	2790252.00	1306973.00	1306973.00	2613946.00	176306	93.6814
SRS016503_BM	SRS016503	BM	female	2154223.00	2154223.00	4308446.00	1809325.00	1809325.00	3618650.00	689796	83.9897
SRS016349_BM	SRS016349	BM	male	2342938.00	2342938.00	4685876.00	2193638.00	2193638.00	4387276.00	298600	93.6277
SRS016533_BM	SRS016533	BM	female	2914953.00	2914953.00	5829906.00	2617720.00	2617720.00	5235440.00	594466	89.8032
SRS016196_BM	SRS016196	BM	female	3050534.00	3050534.00	6101068.00	2837630.00	2837630.00	5675260.00	425808	93.0208
SRS015895_BM	SRS015895	BM	male	3670000.00	3670000.00	7340000.00	3516798.00	3516798.00	7033596.00	306404	95.8256
SRS015921_BM	SRS015921	BM	male	3601437.00	3601437.00	7202874.00	3485320.00	3485320.00	6970640.00	232234	96.7758
SRS016039_BM	SRS016039	BM	male	4666953.00	4666953.00	9333906.00	3678316.00	3678316.00	7356632.00	1977274	78.8162
SRS015745_BM	SRS015745	BM	male	4916128.00	4916128.00	9832256.00	4677098.00	4677098.00	9354196.00	478060	95.1378
SRS016600_BM	SRS016600	BM	female	5740983.00	5740983.00	11481966.00	5355324.00	5355324.00	10710648.00	771318	93.2824
SRS015799_BM	SRS015799	BM	male	6847026.00	6847026.00	13694052.00	6380610.00	6380610.00	12761220.00	932832	93.188
SRS015646_BM	SRS015646	BM	male	8431993.00	8431993.00	16863986.00	7998280.00	7998280.00	15996560.00	867426	94.8563
SRS015755_SUPP	SRS015755	SUPP	male	9599719.00	9599719.00	19199438.00	9228306.00	9228306.00	18456612.00	742826	96.131
SRS016653_BM	SRS016653	BM	female	22945241.00	22945241.00	45890482.00	3095852.00	3095852.00	6191704.00	39698778	13.4923
SRS015688_BM	SRS015688	BM	female	26530261.00	26530261.00	53060522.00	2368683.00	2368683.00	4737366.00	48323156	8.92823
SRS016063_BM	SRS016063	BM	male	34297049.00	34297049.00	68594098.00	3482048.00	3482048.00	6964096.00	61630002	10.1526
SRS015650_SUPP	SRS015650	SUPP	male	13154465.00	13154465.00	26308930.00	12635196.00	12635196.00	25270392.00	1038538	96.0525
SRS016393_SUPP	SRS016393	SUPP	male	20075507.00	20075507.00	40151014.00	12195914.00	12195914.00	24391828.00	15759186	60.7502
SRS016876_SUPP	SRS016876	SUPP	male	19214229.00	19214229.00	38428458.00	12954955.00	12954955.00	25909910.00	12518548	67.4238
SRS016858_TD	SRS016858	TD	male	20119916.00	20119916.00	40239832.00	13462783.00	13462783.00	26925566.00	13314266	66.9127
SRS016647_TD	SRS016647	TD	female	19741448.00	19741448.00	39482896.00	13717970.00	13717970.00	27435940.00	12046956	69.4882
SRS016474_SUPP	SRS016474	SUPP	male	20224221.00	20224221.00	40448442.00	14416760.00	14416760.00	28833520.00	11614922	71.2846
SRS015692_SUPP	SRS015692	SUPP	female	28955299.00	28955299.00	57910598.00	14326330.00	14326330.00	28652660.00	29257938	49.4774
SRS016139_SUPP	SRS016139	SUPP	female	36030204.00	36030204.00	72060408.00	12477239.00	12477239.00	24954478.00	47105930	34.6299
SRS016665_SUPP	SRS016665	SUPP	female	21938157.00	21938157.00	43876314.00	14448647.00	14448647.00	28897294.00	14979020	65.8608
SRS016456_TD	SRS016456	TD	male	23069997.00	23069997.00	46139994.00	17611193.00	17611193.00	35222386.00	10917608	76.3381
SRS015686_TD	SRS015686	TD	female	24665736.00	24665736.00	49331472.00	17598000.00	17598000.00	35196000.00	14135472	71.3459
SRS016043_SUPP	SRS016043	SUPP	male	16777257.00	16777257.00	33554514.00	15251971.00	15251971.00	30503942.00	3050572	90.9086
SRS015985_BM	SRS015985	BM	male	18426432.00	18426432.00	36852864.00	17482053.00	17482053.00	34964106.00	1888758	94.8749
SRS016541_SUPP	SRS016541	SUPP	female	20393641.00	20393641.00	40787282.00	17455828.00	17455828.00	34911656.00	5875626	85.5945
SRS016740_TD	SRS016740	TD	male	22759398.00	22759398.00	45518796.00	20373637.00	20373637.00	40747274.00	4771522	89.5175
SRS016360_SUPP	SRS016360	SUPP	male	28987679.00	28987679.00	57975358.00	27272651.00	27272651.00	54545302.00	3430056	94.0836
SRS016071_SUPP	SRS016071	SUPP	male	41626911.00	41626911.00	83253822.00	18343247.00	18343247.00	36686494.00	46567328	44.0658
SRS016746_SUPP	SRS016746	SUPP	male	29036310.00	29036310.00	58072620.00	27497976.00	27497976.00	54995952.00	3076668	94.702
SRS016200_SUPP	SRS016200	SUPP	female	28795987.00	28795987.00	57591974.00	25565309.00	25565309.00	51130618.00	6461356	88.7808
SRS016742_BM	SRS016742	BM	male	62831628.00	62831628.00	125663256.00	14917563.00	14917563.00	29835126.00	95828130	23.7421
SRS016575_SUPP	SRS016575	SUPP	female	30449601.00	30449601.00	60899202.00	28508934.00	28508934.00	57017868.00	3881334	93.6266
SRS015947_SUPP	SRS015947	SUPP	male	22219535.00	22219535.00	44439070.00	21608700.00	21608700.00	43217400.00	1221670	97.2509
SRS016331_SUPP	SRS016331	SUPP	male	25436578.00	25436578.00	50873156.00	23298580.00	23298580.00	46597160.00	4275996	91.5948
SRS015803_SUPP	SRS015803	SUPP	male	29096961.00	29096961.00	58193922.00	27809234.00	27809234.00	55618468.00	2575454	95.5744
SRS016133_TD	SRS016133	TD	female	27080415.00	27080415.00	54160830.00	22066000.00	22066000.00	44132000.00	10028830	81.4832
SRS016092_SUPP	SRS016092	SUPP	female	24706109.00	24706109.00	49412218.00	23801921.00	23801921.00	47603842.00	1808376	96.3402
SRS015989_SUPP	SRS015989	SUPP	male	30344130.00	30344130.00	60688260.00	29466234.00	29466234.00	58932468.00	1755792	97.1069
SRS016342_TD	SRS016342	TD	male	33549350.00	33549350.00	67098700.00	31395308.00	31395308.00	62790616.00	4308084	93.5795
SRS016501_TD	SRS016501	TD	female	34992284.00	34992284.00	69984568.00	30706480.00	30706480.00	61412960.00	8571608	87.7521
SRS016059_TD	SRS016059	TD	male	38194772.00	38194772.00	76389544.00	31951521.00	31951521.00	63903042.00	12486502	83.6542
SRS015941_TD	SRS015941	TD	male	40054971.00	40054971.00	80109942.00	24431831.00	24431831.00	48863662.00	31246280	60.9958
SRS016529_TD	SRS016529	TD	female	36235957.00	36235957.00	72471914.00	33205875.00	33205875.00	66411750.00	6060164	91.6379
SRS015899_SUPP	SRS015899	SUPP	male	32308318.00	32308318.00	64616636.00	31239164.00	31239164.00	62478328.00	2138308	96.6908
SRS016086_TD	SRS016086	TD	female	36162201.00	36162201.00	72324402.00	33775072.00	33775072.00	67550144.00	4774258	93.3988
SRS015893_TD	SRS015893	TD	male	37329986.00	37329986.00	74659972.00	36214594.00	36214594.00	72429188.00	2230784	97.0121
SRS016569_TD	SRS016569	TD	female	46152381.00	46152381.00	92304762.00	43907212.00	43907212.00	87814424.00	4490338	95.1353
SRS016225_TD	SRS016225	TD	female	49707359.00	49707359.00	99414718.00	44543580.00	44543580.00	89087160.00	10327558	89.6116
SRS016037_TD	SRS016037	TD	male	48281828.00	48281828.00	96563656.00	45346636.00	45346636.00	90693272.00	5870384	93.9207
SRS015797_TD	SRS015797	TD	male	49635930.00	49635930.00	99271860.00	47360795.00	47360795.00	94721590.00	4550270	95.4164
SRS015762_TD	SRS015762	TD	male	50675005.00	50675005.00	101350010.00	48183117.00	48183117.00	96366234.00	4983776	95.0826
SRS016002_TD	SRS016002	TD	male	48144229.00	48144229.00	96288458.00	46612589.00	46612589.00	93225178.00	3063280	96.8186
SRS016319_TD	SRS016319	TD	male	45274701.00	45274701.00	90549402.00	42983077.00	42983077.00	85966154.00	4583248	94.9384
SRS016815_TD	SRS016815	TD	female	81733793.00	81733793.00	163467586.00	46779303.00	46779303.00	93558606.00	69908980	57.2337
SRS017537_BM	SRS017537	BM	female	2766765.00	2766765.00	5533530.00	2555705.00	2555705.00	5111410.00	422120	92.3716
SRS017687_BM	SRS017687	BM	female	3915806.00	3915806.00	7831612.00	3711395.00	3711395.00	7422790.00	408822	94.7798
SRS017441_BM	SRS017441	BM	female	4664431.00	4664431.00	9328862.00	4320238.00	4320238.00	8640476.00	688386	92.6209
SRS017080_BM	SRS017080	BM	male	4838392.00	4838392.00	9676784.00	4527776.00	4527776.00	9055552.00	621232	93.5802
SRS017810_BM	SRS017810	BM	male	4802567.00	4802567.00	9605134.00	4402073.00	4402073.00	8804146.00	800988	91.6608
SRS018359_BM	SRS018359	BM	male	6927931.00	6927931.00	13855862.00	6275826.00	6275826.00	12551652.00	1304210	90.5873
SRS017088_SUPP	SRS017088	SUPP	male	7802748.00	7802748.00	15605496.00	7315033.00	7315033.00	14630066.00	975430	93.7494
SRS017630_BM	SRS017630	BM	male	16826526.00	16826526.00	33653052.00	1498497.00	1498497.00	2996994.00	30656058	8.90556
SRS018329_BM	SRS018329	BM	male	11210154.00	11210154.00	22420308.00	9902074.00	9902074.00	19804148.00	2616160	88.3313
SRS017326_BM	SRS017326	BM	male	22032206.00	22032206.00	44064412.00	2765881.00	2765881.00	5531762.00	38532650	12.5538
SRS017383_BM	SRS017383	BM	male	22645507.00	22645507.00	45291014.00	3470003.00	3470003.00	6940006.00	38351008	15.3231
SRS017753_BM	SRS017753	BM	male	21904928.00	21904928.00	43809856.00	3936479.00	3936479.00	7872958.00	35936898	17.9707
SRS017814_SUPP	SRS017814	SUPP	male	12528586.00	12528586.00	25057172.00	11562793.00	11562793.00	23125586.00	1931586	92.2913
